reasoner,repetition,synthetic_users,synthetic_triples,calibration_reused,endpoint,role,tier_name,status,censored,query_id,category,tier,duration_ms,result_count,ask_result,result_digest,failed_phase,timeout_seconds,error
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q32,data_lifecycle,core,2.424332,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q17,context_zones,domain,4.555301,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q30,security_identity,core,4.5539,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q09,policy_governance,core,14.353202,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q40,trust,core,6.082182,8,,668e8d3da023436e0b3b53c5f12489c55929c5346903d5c0b7b1b992f823f8df,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q36,context_zones,core,4.627336,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q72,audit_temporal,core,6.7341,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q10,policy_governance,core,40.156334,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q41,trust,core,5.88829,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q38,context_zones,domain,7.127189,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q73,audit_temporal,core,142.505064,1010,,8063e96114d0974d3751ccec20b20889462cf9f199bff40c10b7b815850c2cba,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q05,wellbeing,domain,4.010999,5,,4b096b851fd9e6935d2e2e6c7bd57464c473db58008af4b34e60338033a84d23,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q43,trust,core,6.814176,8,,b194843fbc8955399d428ae6e4e9bb4101fe20226aa76f0f1491397c8ce797c2,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q39,context_zones,core,3.288849,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q74,audit_temporal,core,242.27349,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q11,wellbeing,core,3.22182,1,,941d461ce01f2fa52ba95291e46e52524d75bd44e2b938eab7e81404936a8b7c,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q44,trust,core,8.388086,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q35,delegation,core,16.384143,180,,496f817f7c8ccec2b677b93877c2e54259f1052bee3fa9bbc330cf1af1a46630,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q25,identity_consent,core,3.810354,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q06,semantic_schema,core,23.320684,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q21,decision,core,7.153432,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q65,delegation,core,2.508462,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q28,identity_consent,domain,11.22289,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q07,observability,core,8.178845,10,,86419d85b77be1282bde98480ecfa16f261a06d3180f063da4ea1bb1c119af67,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q32,decision,core,3.169649,4,,b91031de6b6257d2428b9195175f3c860291b874d6603c50eb4713a1b65b2628,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q13,adaptation,core,3.820971,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q13,identity_consent,core,34.357472,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q08,observability,core,7.946512,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q47,decision,core,11.227894,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q27,adaptation,core,1.967079,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q15,identity_consent,core,162.663402,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q26,observability,core,1.571025,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q50,decision,core,5.931095,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q59,adaptation,core,22.00709,35,,13174fdc62dcf1fb82964d21f2ae1d433999faabd3565ac32b4f7d156d1f54ee,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q16,identity_consent,core,35.943237,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q30,federation,core,1.840721,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q52,decision,core,10.201843,32,,e4cc722951be46789eb75264501a53ba96774192510017491e856efc76f0aa19,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q62,adaptation,core,6.626049,1,,3dafef0eca79c68f05b79939f40198bc13232639d500d3e9875bc263b0f00d4d,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q20,identity_consent,core,3.106382,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q66,federation,core,21.233862,2,,1a9af60cfbb87dd79b68021c3d70e1ee6f230e648f1ad6360ef50fffd374b4df,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q54,decision,domain,14.686413,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q21,identity_consent,core,5.10414,42,,5f5f842f77c77fd4daaf1aeead5ac66f83ba3baa3a0c30af7c9fc75f471e69cc,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q69,federation,core,6.048923,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q57,decision,core,4.189037,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q76,validation,core,5.072112,9,,50bf3d3f7f446e045722279f6d243ecc804cd2cf73b381d9c89f530b567855ea,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q24,data_lifecycle,core,26.22004,102,,9106f5862cc8600b6d5ae37435c36d2734394a0ad4470feea1fb4f9925aa6872,,,
rdfs,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q02,topology,core,4.75615,11,,363f868a57a5e5f601b8d524b05460273fbf45427eb805af595f694133371b51,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q27,security_identity,core,43.777314,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q04,policy_governance,core,54.865611,55,,fced7e97d29b215a8321753998b7519dc1825dacc4af090c67ffc54bee4479bc,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q67,federation,core,38.762167,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q58,decision,core,29.240333,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q01,identity_consent,core,68.571889,104,,7a332083bdc04cec27394e5cf23941c792d1de0c41d27f4134d42e1cea73f268,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q79,policy_governance,core,47.166185,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q33,data_lifecycle,core,21.917093,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q37,context_zones,domain,68.992592,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q31,identity_consent,core,19.715778,3,,66874cf8756143b9365cd0ce258e694f4e2eaf6ea8e73bc6693fe83bc83ed3f4,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q01,semantic_schema,core,28.725056,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q45,trust,core,45.774148,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q12,adaptation,core,13.551537,1,,ddcd6b8cd42f3d2e1f6aa052eeeca5d4423f9db85cdc91915481db3956dfffff,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q19,identity_consent,core,81.697722,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q16,federation,core,25.939519,3,,550eeca87dc96402bbed090f1737eaacfb6b27d2290401797018cbcf303b8147,,,
rdfs,3,100,7021,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q51,decision,core,34.108592,32,,d96e9e0968e2bb5a55d9ce98a9e9522d5cb6082d083dcb5d8b65c30d87614d48,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q29,security_identity,core,15.174815,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q03,policy_governance,core,53.292963,79,,d73ae3d5ddfcd345147bae778101c21ab13194fca3fa92ad08259d39931b66d5,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q25,data_lifecycle,domain,139.846704,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q29,topology,core,15.369482,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q15,identity_consent,core,11.638833,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q78,policy_governance,core,57.390723,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q42,trust,core,20.244407,5,,a936f8276a646c3f47213c62eb605f825d8fee770920c38f095ae922a5febc96,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q14,delegation,core,16.563722,1,,dcd8c3258e95549dde016df10cf22183c036214d75d30e686ca7ac2fb5ea3271,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q12,identity_consent,core,75.468666,128,,0444374ff467f047d001f046d64d1a86263d42f4d4185f8bd16178a3aac1262d,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q02,semantic_schema,core,20.564222,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q46,decision,core,46.324851,11,,497649f7b7fb5bb312db17c133552fcb5363c177bcdf3a7d4da3f9e09d27ef3a,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q22,adaptation,core,23.982259,3,,70205401426a8e8adbf4220710b3638c6a47af2e7e7264f0b771b1bcbb070e80,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q18,identity_consent,core,108.765685,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q33,observability,core,23.320945,6,,c948862aeae8a7991e67a92cdd4493bfbfb9d01ab0d6a6296c3f1f31ee941004,,,
rdfs,3,100,7021,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q53,decision,core,51.666296,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q28,security_identity,core,20.697944,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q80,validation,core,177.408499,13,,7b81a06628b0ed47983abd578c902f47906271bc5a38f63144daa74510daf865,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q23,data_lifecycle,core,26.132389,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q56,decision,core,48.401741,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q06,identity_consent,core,15.820722,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q03,wellbeing,domain,47.634944,104,,0f2929f844a525d68830fa50f52519857f1dd010ded0bf5e04d4a24c86c05552,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q35,data_lifecycle,core,36.909425,106,,f68d3a56a8b372110adb0609644ee820cc2af42e928c009699efee64cbd66b70,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q18,context_zones,core,10.104407,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q11,identity_consent,core,74.350519,125,,d10f1a5cd8517d29f509a64e5fda02dd5a7dd6efad8bfa95a5d0644b462177b0,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q05,semantic_schema,core,63.221352,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q19,decision,core,35.369333,5,,14ff5f393f619913b6627f132ac802eb3d0b2560e5619a0d995e34dac1f39b45,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q64,delegation,core,21.180834,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q17,identity_consent,core,40.416833,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q24,federation,core,28.77537,5,,0d4871d54d4eadbfa110f9223c2a6b641ea8c65326db34ade1288d5eab5ceb54,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q49,decision,core,28.016834,8,,61a1a998385e4071933469d06cffd5e2cd092016daefcdce08d2e38a8bf4d078,,,
rdfs,3,100,7021,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q61,adaptation,core,7.909833,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q70,audit_temporal,core,122.091856,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q75,validation,core,65.718157,74,,8dd432df42d733f2411b2aebc51682848ddadc97425c41088f0a99090f77f1c0,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q68,federation,core,25.014717,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q55,decision,core,20.909397,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q71,audit_temporal,core,44.691556,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q08,policy_governance,core,220.531868,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q34,data_lifecycle,core,18.48856,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q34,topology,core,10.783606,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q20,identity_consent,domain,79.11745,104,,80c72d53f7954de49ca8c6c413b59e0b475eda97cf0ca823b08155ca43c94d68,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q09,wellbeing,domain,76.943189,106,,2f052795c45af5c73a4ed56c6d53f566c3a6a97f8e256bd42d191c915baca6ff,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q04,decision,core,21.649508,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q63,delegation,core,24.105196,1,,d4b4c3785ae985658dfc4a4433dd002e5aec5a2321080af4e85474c06a3404f5,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q14,identity_consent,core,91.796708,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q10,observability,domain,146.189738,104,,e6e6be0bea1007e8a0a509db5dd6923dbe3b169736a394cf93f38246d8a7dca8,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q48,decision,core,35.090452,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
rdfs,3,100,7021,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q60,adaptation,core,26.805293,1,,285931564bf116179a45da920fdf958a3347ea1df763213bb7e2afba77c47d16,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q22,security_identity,domain,79.744769,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q75,validation,core,17.234933,74,,8dd432df42d733f2411b2aebc51682848ddadc97425c41088f0a99090f77f1c0,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q68,federation,core,4.747495,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q55,decision,core,4.105738,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q26,security_identity,core,52.614685,104,,d032cc59f511f29f0ba5b4a8ec962dbd24952b8594d3e52130be63c2cf3e33dd,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q77,validation,core,8.952076,6,,ba52fb52449a77784e328f0aaa19807ddd9156c7457ea722a8af2f2082dce9ad,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q01,semantic_schema,core,5.769369,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q58,decision,core,5.686056,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q29,security_identity,core,4.211078,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q07,policy_governance,core,11.189992,67,,c3cf27e703656fdaa8295f23b31076c1afcb14a5022b1b47538e2961fe033646,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q05,semantic_schema,core,20.410385,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q17,context_zones,domain,6.203774,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q30,security_identity,core,4.683129,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q08,policy_governance,core,54.849716,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q23,topology,core,18.25408,101,,0bee89d20c1ee8a1d30f5f49705252478356280884ac29a85e9d22cae3d943b7,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q36,context_zones,core,4.755619,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q06,identity_consent,core,4.558202,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q09,policy_governance,core,17.216412,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q29,topology,core,3.798193,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,,,
owlrl,1,100,7021,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q38,context_zones,domain,10.008659,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367,,,
